9.1365,9.3778,9.5348,10.069,10.322,9.849,9.9248,9.4123,9.6471,8.9341
7.1261,7.2836,7.3851,7.7832,8.0076,7.5997,7.6573,7.3063,7.4553,6.984
8.1084,8.3367,8.4708,8.9094,9.1064,8.7375,8.7996,8.3801,8.5683,7.9153
6.7874,6.9247,7.0014,7.3048,7.477,7.1799,7.2224,6.9429,7.0702,6.6645
6.4804,6.6056,6.664,6.974,7.1334,6.8383,6.88,6.6253,6.7245,6.3868
7.6939,7.8948,8.0258,8.4809,8.7045,8.2852,8.3469,7.9367,8.1175,7.5329
6.6684,6.8069,6.8858,7.1913,7.3302,7.0611,7.1061,6.8258,6.9509,6.5375
8.0303,8.2424,8.3494,8.7518,8.9754,8.5688,8.6261,8.269,8.423,7.8402
6.3943,6.5154,6.5778,6.8497,6.9992,6.7279,6.7676,6.5295,6.6295,6.2858
6.3967,6.51,6.5566,6.8312,6.9968,6.7194,6.7575,6.525,6.6245,6.2834
6.842,6.9491,7.0268,7.3784,7.6338,7.2253,7.2767,6.9594,7.0931,6.7141
6.3709,6.5,6.5776,6.8839,7.0237,6.7669,6.8102,6.5181,6.645,6.2544
6.5515,6.6894,6.7733,7.0977,7.2519,6.9575,7.0024,6.7107,6.8389,6.4339
6.6294,6.7674,6.8468,7.1394,7.3036,7.0121,7.0538,6.7866,6.9037,6.5097
8.2638,8.4926,8.6228,9.1402,9.46,8.9248,8.9928,8.5274,8.7252,8.0485
6.1656,6.2806,6.3373,6.5909,6.716,6.5001,6.5406,6.2941,6.4113,6.061
6.6079,6.7556,6.8374,7.1809,7.3726,7.0218,7.0697,6.7744,6.9015,6.4868
6.9451,7.113,7.22,7.6398,7.8426,7.4517,7.5218,7.1371,7.3007,6.7915
7.7193,7.9437,8.0625,8.4916,8.7175,8.3003,8.3574,7.9755,8.1495,7.5389
8.8273,9.0897,9.2225,9.6996,9.9006,9.5027,9.5755,9.1235,9.3146,8.6306
6.3397,6.4728,6.5573,6.8493,7.0074,6.7139,6.7577,6.4929,6.6058,6.2174
7.304,7.4895,7.6132,8.0687,8.309,7.8817,7.9405,7.5238,7.7169,7.1364
6.3768,6.512,6.5932,6.9024,7.0492,6.7742,6.8163,6.5298,6.6571,6.2546
6.3105,6.4439,6.5226,6.8148,6.9545,6.696,6.7369,6.4608,6.5885,6.1929
7.6989,7.8955,8.0083,8.4586,8.713,8.2463,8.3142,7.9236,8.0946,7.5303
7.2925,7.4815,7.6186,8.1488,8.3659,7.9131,7.9854,7.5206,7.7226,7.1112
6.2241,6.3534,6.448,6.7425,6.8842,6.6133,6.6471,6.3676,6.507,6.1093
6.4098,6.5559,6.6479,6.9862,7.1689,6.8392,6.888,6.5795,6.7159,6.28
5.827,5.951,6.0295,6.3347,6.4915,6.1978,6.2431,5.9688,6.0891,5.7227
6.0314,6.152,6.2115,6.5192,6.6618,6.3982,6.4367,6.1695,6.2688,5.9278
5.6316,5.744,5.8126,6.0802,6.2198,5.9652,6.0016,5.761,5.8672,5.5313
5.7691,5.893,5.9671,6.2441,6.3803,6.1199,6.1621,5.9123,6.0224,5.658
6.417,6.5666,6.6686,7.0461,7.2292,6.8869,6.9376,6.5945,6.7479,6.2734
5.6595,5.7831,5.8577,6.1136,6.2304,6.0084,6.0446,5.8012,5.9136,5.5475
6.2336,6.3775,6.4585,6.778,6.9443,6.6355,6.6792,6.3972,6.5188,6.0888
6.123,6.2662,6.3455,6.6107,6.7426,6.4936,6.5358,6.29,6.3989,5.9913
6.2281,6.3897,6.4912,6.8914,7.068,6.7265,6.7808,6.4154,6.5694,6.0847
5.7622,5.8835,5.9559,6.2246,6.3506,6.1086,6.1459,5.9018,6.0103,5.6554
6.2021,6.3617,6.4618,6.8548,7.0376,6.6862,6.7389,6.3883,6.5353,6.0493
5.7109,5.8574,5.9512,6.2972,6.462,6.1478,6.1956,5.8817,6.0221,5.5741
