2005,2008,2009,2010,2011,2012,2013,2014,2015,2016
0.69381,0.71309,0.7221,0.78053,0.77063,0.74332,0.74644,0.71433,0.72583,0.68104
NaN,0.83404,0.94344,0.94676,0.94273,0.99029,0.94423,0.83852,0.90108,0.83007
0.56659,0.57924,0.58607,0.60799,0.6224,0.59677,0.60139,0.58028,0.58992,0.55509
0.7942,0.80731,0.82284,0.88929,0.91709,0.86644,0.86,0.83333,0.83444,0.78505
0.63339,0.64992,0.65167,0.68275,0.70341,0.66801,0.67027,0.64985,0.65609,0.62168
0.54622,0.55778,0.56518,0.59289,0.60607,0.58112,0.58559,0.55915,0.57049,0.5352
0.55042,0.56252,0.5694,0.59079,0.60101,0.58076,0.58531,0.5653,0.57376,0.53944
0.54649,0.55818,0.56413,0.58707,0.59412,0.57542,0.57938,0.56033,0.56815,0.53664
0.49614,0.50993,0.51756,0.54895,0.56307,0.53568,0.54064,0.51163,0.52381,0.4842
0.46657,0.4798,0.48767,0.51876,0.53412,0.50424,0.50852,0.48153,0.49354,0.45485
0.52734,0.53983,0.54666,0.56779,0.58052,0.55825,0.56263,0.541,0.55128,0.51719
0.49712,0.50755,0.51377,0.5394,0.55716,0.52737,0.53148,0.50875,0.51854,0.486
0.49497,0.50524,0.51142,0.53699,0.55347,0.52516,0.52871,0.50671,0.51596,0.48423
0.42689,0.43983,0.44882,0.47236,0.48415,0.46187,0.46535,0.44244,0.4538,0.41759
0.45372,0.46698,0.4745,0.50279,0.51778,0.49137,0.49487,0.46878,0.48057,0.44241
0.47452,0.48719,0.49482,0.52327,0.53947,0.51056,0.51477,0.48872,0.5006,0.46288
0.48813,0.50032,0.50596,0.52919,0.54389,0.51843,0.52207,0.50152,0.51021,0.47637
0.43252,0.4441,0.45154,0.48135,0.49428,0.46956,0.47374,0.44575,0.45748,0.42228
0.47094,0.48354,0.49065,0.51639,0.52956,0.50481,0.50891,0.48513,0.49574,0.45697
0.40375,0.41339,0.41903,0.44602,0.46306,0.43203,0.43624,0.4145,0.42349,0.39629
0.53949,0.55424,0.56077,0.58546,0.5941,0.57201,0.57584,0.55593,0.56516,0.5262
0.38517,0.39392,0.39867,0.41784,0.42759,0.40953,0.41226,0.39485,0.40256,0.37768
0.40622,0.41864,0.42592,0.45115,0.46302,0.44116,0.44451,0.42032,0.42985,0.39711
0.4634,0.47666,0.48421,0.50974,0.52173,0.49897,0.50264,0.4785,0.48954,0.45061
0.40403,0.41511,0.42206,0.44861,0.45941,0.43801,0.44171,0.4165,0.42766,0.39471
0.40041,0.41221,0.41973,0.44554,0.45665,0.4345,0.43877,0.41384,0.42523,0.39149
0.42519,0.43626,0.44332,0.47008,0.48351,0.45827,0.46186,0.4379,0.4485,0.41446
0.36926,0.37746,0.38133,0.39803,0.40658,0.39039,0.39304,0.37809,0.38474,0.36286
0.40752,0.41757,0.42334,0.45217,0.46489,0.43983,0.44392,0.4187,0.42838,0.39861
0.46906,0.48105,0.48836,0.51531,0.52586,0.50303,0.50704,0.48254,0.49363,0.4584
0.48231,0.49492,0.50058,0.52642,0.53776,0.51443,0.51884,0.49611,0.50517,0.46953
0.39953,0.41072,0.41654,0.44064,0.45516,0.4297,0.43339,0.41194,0.42132,0.38937
0.39147,0.40178,0.40962,0.43467,0.4461,0.42514,0.4282,0.40358,0.41603,0.38386
0.4892,0.50124,0.50884,0.53526,0.54835,0.52255,0.5268,0.50271,0.51328,0.47797
0.51866,0.53134,0.53734,0.56509,0.57629,0.55419,0.55949,0.53255,0.54301,0.51162
0.39402,0.40554,0.41148,0.4344,0.44819,0.42426,0.42759,0.40692,0.41611,0.38386
0.38768,0.3987,0.40652,0.42862,0.4392,0.42088,0.42392,0.40082,0.412,0.3793
0.44459,0.45731,0.46529,0.49439,0.50661,0.48313,0.48707,0.45944,0.47073,0.43391
0.37026,0.37763,0.38192,0.3993,0.40843,0.39162,0.39417,0.37841,0.38539,0.36297
0.38325,0.3934,0.39954,0.42383,0.43589,0.41305,0.41652,0.39489,0.40431,0.37539
0.36553,0.37289,0.37704,0.39246,0.40127,0.38592,0.388,0.37344,0.38022,0.35852
0.43285,0.44366,0.45135,0.48016,0.4956,0.46769,0.4721,0.44524,0.45705,0.42231
0.3651,0.37258,0.37709,0.39359,0.40209,0.38678,0.38922,0.37336,0.38072,0.35864
0.41402,0.42468,0.43095,0.45739,0.47221,0.44565,0.44942,0.4263,0.43573,0.40365
0.50239,0.51209,0.5203,0.54477,0.5615,0.53579,0.53909,0.51324,0.5264,0.49422
0.37205,0.38043,0.38575,0.40584,0.41673,0.39683,0.39973,0.38166,0.38968,0.36447
0.41199,0.42279,0.42951,0.46044,0.47453,0.44509,0.44909,0.42444,0.4346,0.40248
0.36402,0.37162,0.37503,0.39133,0.40015,0.38406,0.3866,0.37182,0.37819,0.35688
0.42225,0.43363,0.44056,0.46329,0.47592,0.45246,0.45605,0.43627,0.44443,0.41156
0.42258,0.43278,0.43903,0.46586,0.47724,0.45379,0.45709,0.43414,0.44411,0.41492
0.36517,0.37408,0.37928,0.40098,0.41219,0.39107,0.39428,0.37538,0.38337,0.35813
0.36006,0.36863,0.37393,0.39614,0.40619,0.38658,0.38966,0.36981,0.37823,0.3523
0.39256,0.40355,0.41039,0.43244,0.44476,0.4228,0.42579,0.4056,0.41489,0.38305
0.36111,0.36968,0.37492,0.39676,0.40807,0.38676,0.38998,0.37085,0.3788,0.35387
0.35324,0.3618,0.36686,0.38803,0.39921,0.37887,0.38166,0.36298,0.37141,0.34591
